61 1:-83 2:-120 3:-101 4:-93 5:-120 6:-120 
61 1:-72 2:-120 3:-101 4:-90 5:-120 6:-120 
61 1:-82 2:-120 3:-101 4:-91 5:-120 6:-120 
61 1:-84 2:-120 3:-101 4:-87 5:-120 6:-120 
61 1:-83 2:-120 3:-101 4:-84 5:-120 6:-120 
61 1:-73 2:-120 3:-101 4:-90 5:-120 6:-120 
62 1:-67 2:-120 3:-120 4:-83 5:-120 6:-99 
62 1:-68 2:-120 3:-120 4:-79 5:-120 6:-100 
62 1:-66 2:-120 3:-120 4:-79 5:-120 6:-100 
62 1:-68 2:-120 3:-120 4:-84 5:-120 6:-96 
62 1:-69 2:-120 3:-120 4:-86 5:-120 6:-98 
62 1:-66 2:-120 3:-120 4:-79 5:-120 6:-98 
62 1:-65 2:-120 3:-120 4:-75 5:-120 6:-98 
62 1:-75 2:-120 3:-120 4:-75 5:-120 6:-92 
62 1:-69 2:-120 3:-120 4:-81 5:-120 6:-99 
62 1:-88 2:-120 3:-97 4:-83 5:-120 6:-95 
62 1:-70 2:-120 3:-101 4:-92 5:-120 6:-94 
62 1:-70 2:-120 3:-94 4:-86 5:-120 6:-103 
62 1:-68 2:-120 3:-102 4:-74 5:-120 6:-98 
62 1:-73 2:-120 3:-102 4:-82 5:-120 6:-94 
62 1:-70 2:-120 3:-97 4:-79 5:-120 6:-94 
62 1:-81 2:-120 3:-98 4:-87 5:-120 6:-98 
62 1:-73 2:-120 3:-99 4:-74 5:-120 6:-99 
62 1:-71 2:-120 3:-101 4:-77 5:-120 6:-101 
62 1:-67 2:-120 3:-101 4:-85 5:-120 6:-100 
102 1:-84 2:-120 3:-120 4:-90 5:-120 6:-95 
102 1:-82 2:-120 3:-120 4:-78 5:-120 6:-100 
102 1:-82 2:-120 3:-92 4:-82 5:-120 6:-100 
102 1:-77 2:-120 3:-90 4:-70 5:-120 6:-91 
102 1:-82 2:-120 3:-91 4:-79 5:-120 6:-91 
102 1:-83 2:-120 3:-95 4:-81 5:-120 6:-91 
102 1:-94 2:-120 3:-94 4:-81 5:-120 6:-91 
102 1:-94 2:-120 3:-95 4:-85 5:-120 6:-91 
102 1:-87 2:-120 3:-96 4:-81 5:-120 6:-96 
102 1:-92 2:-120 3:-97 4:-79 5:-120 6:-96 
102 1:-85 2:-120 3:-95 4:-85 5:-120 6:-96 
102 1:-93 2:-120 3:-94 4:-86 5:-120 6:-96 
102 1:-86 2:-120 3:-96 4:-85 5:-120 6:-96 
102 1:-79 2:-120 3:-99 4:-87 5:-120 6:-98 
102 1:-79 2:-120 3:-99 4:-84 5:-120 6:-98 
102 1:-83 2:-120 3:-95 4:-84 5:-120 6:-103 
102 1:-84 2:-120 3:-91 4:-80 5:-120 6:-103 
102 1:-75 2:-120 3:-91 4:-86 5:-120 6:-103 
102 1:-87 2:-120 3:-93 4:-79 5:-120 6:-95 
82 1:-76 2:-120 3:-120 4:-120 5:-120 6:-120 
82 1:-84 2:-120 3:-97 4:-78 5:-120 6:-120 
82 1:-72 2:-120 3:-97 4:-76 5:-120 6:-100 
82 1:-78 2:-120 3:-97 4:-80 5:-120 6:-95 
82 1:-87 2:-120 3:-97 4:-96 5:-120 6:-95 
82 1:-82 2:-120 3:-100 4:-91 5:-99 6:-95 
82 1:-74 2:-120 3:-100 4:-91 5:-99 6:-95 
82 1:-75 2:-120 3:-96 4:-93 5:-99 6:-96 
82 1:-76 2:-120 3:-96 4:-94 5:-99 6:-90 
82 1:-74 2:-120 3:-97 4:-93 5:-99 6:-92 
82 1:-74 2:-120 3:-97 4:-86 5:-99 6:-95 
82 1:-81 2:-120 3:-92 4:-83 5:-99 6:-98 
82 1:-82 2:-120 3:-92 4:-81 5:-99 6:-97 
82 1:-86 2:-120 3:-100 4:-83 5:-99 6:-93 
82 1:-74 2:-120 3:-101 4:-83 5:-99 6:-98 
82 1:-78 2:-120 3:-101 4:-91 5:-99 6:-99 
82 1:-81 2:-120 3:-101 4:-82 5:-99 6:-99 
82 1:-83 2:-120 3:-101 4:-82 5:-99 6:-95 
82 1:-77 2:-120 3:-101 4:-87 5:-99 6:-102 
122 1:-93 2:-120 3:-97 4:-92 5:-120 6:-120 
122 1:-86 2:-120 3:-93 4:-92 5:-120 6:-120 
122 1:-84 2:-120 3:-93 4:-92 5:-120 6:-120 
122 1:-92 2:-120 3:-93 4:-83 5:-120 6:-120 
122 1:-79 2:-120 3:-93 4:-83 5:-120 6:-120 
122 1:-82 2:-120 3:-100 4:-84 5:-120 6:-120 
122 1:-81 2:-120 3:-99 4:-81 5:-120 6:-120 
122 1:-86 2:-120 3:-99 4:-79 5:-120 6:-120 
122 1:-86 2:-120 3:-86 4:-82 5:-120 6:-120 
122 1:-82 2:-120 3:-89 4:-84 5:-120 6:-120 
122 1:-87 2:-120 3:-96 4:-73 5:-120 6:-120 
122 1:-87 2:-120 3:-92 4:-83 5:-120 6:-120 
122 1:-83 2:-120 3:-96 4:-89 5:-120 6:-120 
122 1:-84 2:-120 3:-90 4:-87 5:-120 6:-120 
122 1:-80 2:-120 3:-90 4:-73 5:-120 6:-120 
122 1:-95 2:-120 3:-100 4:-84 5:-120 6:-120 
122 1:-94 2:-120 3:-93 4:-95 5:-120 6:-120 
122 1:-79 2:-120 3:-94 4:-74 5:-120 6:-120 
122 1:-79 2:-120 3:-98 4:-80 5:-120 6:-120 
142 1:-82 2:-120 3:-86 4:-80 5:-97 6:-120 
142 1:-82 2:-120 3:-87 4:-76 5:-97 6:-120 
142 1:-88 2:-120 3:-82 4:-81 5:-97 6:-120 
142 1:-84 2:-120 3:-97 4:-81 5:-99 6:-120 
142 1:-85 2:-120 3:-89 4:-73 5:-99 6:-120 
142 1:-87 2:-120 3:-95 4:-74 5:-99 6:-120 
142 1:-87 2:-120 3:-95 4:-74 5:-99 6:-120 
142 1:-90 2:-120 3:-96 4:-77 5:-99 6:-120 
142 1:-88 2:-120 3:-87 4:-73 5:-99 6:-120 
142 1:-86 2:-120 3:-97 4:-93 5:-99 6:-120 
142 1:-94 2:-120 3:-87 4:-84 5:-99 6:-120 
142 1:-88 2:-120 3:-98 4:-72 5:-99 6:-120 
142 1:-86 2:-120 3:-87 4:-77 5:-99 6:-120 
142 1:-95 2:-120 3:-97 4:-74 5:-101 6:-120 
142 1:-97 2:-120 3:-89 4:-78 5:-102 6:-98 
142 1:-84 2:-120 3:-86 4:-74 5:-102 6:-98 
142 1:-97 2:-120 3:-98 4:-85 5:-102 6:-98 
142 1:-89 2:-120 3:-86 4:-70 5:-97 6:-98 
142 1:-88 2:-120 3:-94 4:-77 5:-97 6:-98 
187 1:-93 2:-120 3:-76 4:-85 5:-120 6:-98 
187 1:-102 2:-120 3:-78 4:-76 5:-120 6:-93 
187 1:-90 2:-120 3:-72 4:-74 5:-120 6:-95 
187 1:-94 2:-120 3:-76 4:-79 5:-120 6:-95 
187 1:-99 2:-120 3:-77 4:-71 5:-120 6:-96 
187 1:-98 2:-120 3:-69 4:-72 5:-120 6:-94 
187 1:-98 2:-120 3:-77 4:-85 5:-120 6:-98 
187 1:-94 2:-120 3:-82 4:-88 5:-120 6:-98 
187 1:-94 2:-120 3:-86 4:-80 5:-104 6:-98 
187 1:-94 2:-120 3:-70 4:-81 5:-104 6:-98 
187 1:-95 2:-120 3:-92 4:-81 5:-104 6:-98 
187 1:-97 2:-120 3:-78 4:-75 5:-104 6:-98 
187 1:-97 2:-120 3:-82 4:-80 5:-104 6:-98 
187 1:-97 2:-120 3:-78 4:-76 5:-104 6:-100 
187 1:-96 2:-120 3:-72 4:-78 5:-104 6:-100 
187 1:-95 2:-120 3:-71 4:-79 5:-104 6:-99 
187 1:-93 2:-120 3:-78 4:-79 5:-104 6:-99 
187 1:-95 2:-120 3:-71 4:-78 5:-104 6:-96 
187 1:-96 2:-120 3:-71 4:-85 5:-104 6:-99 
183 1:-86 2:-120 3:-82 4:-120 5:-120 6:-120 
183 1:-85 2:-120 3:-92 4:-65 5:-120 6:-101 
183 1:-88 2:-120 3:-84 4:-70 5:-120 6:-101 
183 1:-86 2:-120 3:-86 4:-71 5:-120 6:-101 
183 1:-86 2:-120 3:-82 4:-65 5:-95 6:-101 
183 1:-86 2:-120 3:-88 4:-72 5:-97 6:-101 
183 1:-87 2:-120 3:-87 4:-68 5:-97 6:-100 
183 1:-87 2:-120 3:-88 4:-59 5:-97 6:-100 
183 1:-87 2:-120 3:-76 4:-74 5:-98 6:-100 
183 1:-99 2:-120 3:-76 4:-69 5:-97 6:-100 
183 1:-90 2:-120 3:-79 4:-62 5:-97 6:-98 
183 1:-97 2:-120 3:-81 4:-61 5:-99 6:-96 
183 1:-86 2:-120 3:-83 4:-64 5:-99 6:-98 
183 1:-84 2:-120 3:-83 4:-64 5:-99 6:-94 
183 1:-87 2:-120 3:-79 4:-66 5:-98 6:-95 
183 1:-92 2:-120 3:-87 4:-63 5:-98 6:-97 
183 1:-91 2:-120 3:-87 4:-63 5:-99 6:-97 
183 1:-90 2:-120 3:-82 4:-67 5:-99 6:-99 
183 1:-92 2:-120 3:-80 4:-62 5:-99 6:-99 
332 1:-120 2:-120 3:-84 4:-120 5:-101 6:-120 
332 1:-120 2:-120 3:-84 4:-120 5:-93 6:-120 
332 1:-120 2:-120 3:-84 4:-120 5:-96 6:-120 
332 1:-120 2:-120 3:-80 4:-120 5:-96 6:-99 
332 1:-120 2:-120 3:-94 4:-120 5:-96 6:-99 
332 1:-120 2:-120 3:-92 4:-120 5:-83 6:-98 
332 1:-120 2:-120 3:-84 4:-120 5:-88 6:-98 
332 1:-120 2:-120 3:-84 4:-120 5:-90 6:-98 
332 1:-120 2:-120 3:-81 4:-120 5:-90 6:-98 
332 1:-120 2:-120 3:-83 4:-120 5:-90 6:-98 
332 1:-120 2:-120 3:-80 4:-120 5:-94 6:-98 
332 1:-120 2:-120 3:-90 4:-120 5:-93 6:-98 
332 1:-120 2:-120 3:-84 4:-120 5:-98 6:-98 
332 1:-120 2:-120 3:-93 4:-120 5:-92 6:-98 
332 1:-120 2:-120 3:-93 4:-120 5:-92 6:-98 
332 1:-120 2:-120 3:-86 4:-120 5:-92 6:-99 
332 1:-120 2:-120 3:-73 4:-120 5:-89 6:-97 
332 1:-120 2:-120 3:-88 4:-93 5:-92 6:-94 
332 1:-120 2:-120 3:-74 4:-97 5:-92 6:-90 
182 1:-92 2:-120 3:-88 4:-71 5:-120 6:-120 
182 1:-92 2:-101 3:-82 4:-70 5:-92 6:-120 
182 1:-92 2:-93 3:-85 4:-72 5:-92 6:-120 
182 1:-93 2:-93 3:-85 4:-73 5:-92 6:-120 
182 1:-86 2:-93 3:-92 4:-78 5:-96 6:-120 
182 1:-89 2:-93 3:-85 4:-74 5:-96 6:-120 
182 1:-92 2:-93 3:-85 4:-70 5:-96 6:-120 
182 1:-90 2:-93 3:-99 4:-69 5:-93 6:-120 
182 1:-90 2:-93 3:-89 4:-75 5:-102 6:-120 
182 1:-92 2:-93 3:-86 4:-83 5:-92 6:-120 
182 1:-88 2:-93 3:-91 4:-72 5:-93 6:-120 
182 1:-88 2:-93 3:-87 4:-69 5:-93 6:-120 
182 1:-88 2:-93 3:-95 4:-72 5:-93 6:-120 
182 1:-85 2:-93 3:-95 4:-74 5:-91 6:-120 
182 1:-98 2:-93 3:-84 4:-75 5:-93 6:-120 
182 1:-94 2:-93 3:-96 4:-71 5:-90 6:-120 
182 1:-98 2:-93 3:-87 4:-73 5:-91 6:-120 
182 1:-91 2:-93 3:-92 4:-72 5:-89 6:-120 
182 1:-95 2:-93 3:-95 4:-78 5:-95 6:-120 
83 1:-64 2:-120 3:-94 4:-86 5:-120 6:-82 
83 1:-65 2:-120 3:-94 4:-83 5:-120 6:-85 
83 1:-62 2:-96 3:-87 4:-94 5:-120 6:-83 
83 1:-58 2:-96 3:-95 4:-84 5:-120 6:-85 
83 1:-58 2:-96 3:-89 4:-81 5:-120 6:-99 
83 1:-59 2:-94 3:-92 4:-81 5:-120 6:-99 
83 1:-66 2:-94 3:-98 4:-97 5:-120 6:-87 
83 1:-70 2:-94 3:-96 4:-93 5:-120 6:-91 
83 1:-74 2:-94 3:-95 4:-92 5:-120 6:-91 
83 1:-75 2:-94 3:-94 4:-92 5:-120 6:-93 
83 1:-65 2:-94 3:-105 4:-84 5:-120 6:-86 
83 1:-66 2:-94 3:-105 4:-93 5:-120 6:-79 
83 1:-65 2:-94 3:-105 4:-92 5:-120 6:-79 
83 1:-66 2:-94 3:-105 4:-88 5:-120 6:-81 
83 1:-66 2:-94 3:-105 4:-85 5:-120 6:-81 
83 1:-58 2:-94 3:-97 4:-84 5:-120 6:-87 
83 1:-59 2:-94 3:-98 4:-83 5:-120 6:-87 
83 1:-59 2:-94 3:-94 4:-83 5:-120 6:-87 
83 1:-59 2:-94 3:-92 4:-83 5:-120 6:-89 
84 1:-58 2:-94 3:-92 4:-93 5:-120 6:-80 
84 1:-56 2:-94 3:-92 4:-88 5:-120 6:-82 
84 1:-56 2:-94 3:-94 4:-87 5:-120 6:-80 
84 1:-56 2:-94 3:-97 4:-92 5:-120 6:-83 
84 1:-64 2:-94 3:-90 4:-85 5:-120 6:-82 
84 1:-66 2:-94 3:-92 4:-84 5:-120 6:-84 
84 1:-68 2:-94 3:-91 4:-84 5:-120 6:-86 
84 1:-66 2:-94 3:-92 4:-81 5:-120 6:-83 
84 1:-59 2:-94 3:-90 4:-86 5:-120 6:-76 
84 1:-71 2:-94 3:-96 4:-92 5:-120 6:-94 
84 1:-70 2:-94 3:-93 4:-90 5:-120 6:-96 
84 1:-70 2:-94 3:-92 4:-90 5:-120 6:-93 
84 1:-67 2:-94 3:-92 4:-90 5:-120 6:-92 
84 1:-69 2:-94 3:-93 4:-89 5:-120 6:-94 
84 1:-65 2:-94 3:-95 4:-85 5:-120 6:-87 
84 1:-56 2:-94 3:-94 4:-91 5:-120 6:-84 
84 1:-57 2:-94 3:-95 4:-84 5:-120 6:-82 
84 1:-58 2:-94 3:-95 4:-92 5:-120 6:-87 
84 1:-58 2:-94 3:-95 4:-84 5:-120 6:-82 
85 1:-66 2:-94 3:-94 4:-94 5:-120 6:-87 
85 1:-66 2:-94 3:-94 4:-92 5:-120 6:-84 
85 1:-66 2:-94 3:-94 4:-99 5:-120 6:-88 
85 1:-60 2:-94 3:-98 4:-85 5:-120 6:-79 
85 1:-56 2:-94 3:-90 4:-95 5:-120 6:-83 
85 1:-73 2:-94 3:-92 4:-92 5:-120 6:-78 
85 1:-73 2:-94 3:-99 4:-92 5:-120 6:-88 
85 1:-69 2:-94 3:-99 4:-97 5:-120 6:-84 
85 1:-70 2:-94 3:-99 4:-100 5:-120 6:-86 
85 1:-76 2:-94 3:-103 4:-96 5:-120 6:-85 
85 1:-62 2:-94 3:-91 4:-91 5:-120 6:-78 
85 1:-62 2:-94 3:-94 4:-94 5:-120 6:-78 
85 1:-59 2:-94 3:-96 4:-92 5:-120 6:-78 
85 1:-60 2:-94 3:-97 4:-91 5:-120 6:-80 
85 1:-61 2:-94 3:-95 4:-87 5:-120 6:-79 
85 1:-61 2:-94 3:-95 4:-88 5:-120 6:-78 
85 1:-61 2:-94 3:-98 4:-87 5:-120 6:-79 
85 1:-60 2:-94 3:-96 4:-87 5:-120 6:-78 
85 1:-61 2:-94 3:-97 4:-88 5:-120 6:-79 
86 1:-67 2:-94 3:-92 4:-81 5:-120 6:-77 
86 1:-68 2:-94 3:-98 4:-87 5:-120 6:-80 
86 1:-73 2:-94 3:-93 4:-96 5:-120 6:-83 
86 1:-76 2:-94 3:-89 4:-86 5:-120 6:-79 
86 1:-71 2:-94 3:-94 4:-84 5:-120 6:-80 
86 1:-71 2:-94 3:-92 4:-84 5:-120 6:-84 
86 1:-68 2:-94 3:-92 4:-85 5:-120 6:-81 
86 1:-67 2:-94 3:-90 4:-98 5:-120 6:-78 
86 1:-67 2:-94 3:-92 4:-90 5:-120 6:-79 
86 1:-69 2:-94 3:-102 4:-94 5:-120 6:-86 
86 1:-73 2:-94 3:-100 4:-99 5:-120 6:-87 
86 1:-73 2:-94 3:-100 4:-99 5:-120 6:-88 
86 1:-69 2:-94 3:-100 4:-96 5:-120 6:-88 
86 1:-73 2:-94 3:-98 4:-96 5:-120 6:-87 
86 1:-70 2:-94 3:-90 4:-87 5:-120 6:-79 
86 1:-73 2:-94 3:-89 4:-76 5:-120 6:-82 
86 1:-67 2:-94 3:-91 4:-84 5:-120 6:-80 
86 1:-66 2:-94 3:-94 4:-82 5:-120 6:-80 
86 1:-66 2:-94 3:-90 4:-86 5:-120 6:-80 
87 1:-73 2:-94 3:-89 4:-85 5:-120 6:-88 
87 1:-78 2:-94 3:-98 4:-94 5:-120 6:-91 
87 1:-73 2:-94 3:-89 4:-90 5:-120 6:-82 
87 1:-77 2:-94 3:-89 4:-91 5:-120 6:-82 
87 1:-89 2:-94 3:-88 4:-86 5:-120 6:-79 
87 1:-68 2:-94 3:-91 4:-83 5:-120 6:-79 
87 1:-71 2:-94 3:-92 4:-84 5:-120 6:-82 
87 1:-73 2:-94 3:-90 4:-84 5:-120 6:-78 
87 1:-66 2:-94 3:-94 4:-88 5:-120 6:-78 
87 1:-70 2:-94 3:-93 4:-92 5:-120 6:-84 
87 1:-68 2:-94 3:-93 4:-95 5:-120 6:-83 
87 1:-66 2:-94 3:-93 4:-95 5:-120 6:-84 
87 1:-68 2:-94 3:-97 4:-101 5:-120 6:-83 
87 1:-81 2:-94 3:-98 4:-93 5:-120 6:-80 
87 1:-75 2:-94 3:-98 4:-94 5:-120 6:-84 
87 1:-65 2:-94 3:-93 4:-84 5:-120 6:-84 
87 1:-74 2:-94 3:-89 4:-88 5:-120 6:-90 
87 1:-70 2:-94 3:-90 4:-84 5:-120 6:-94 
87 1:-72 2:-94 3:-89 4:-79 5:-120 6:-85 
88 1:-80 2:-94 3:-91 4:-86 5:-120 6:-80 
88 1:-82 2:-94 3:-89 4:-87 5:-120 6:-76 
88 1:-69 2:-94 3:-84 4:-89 5:-120 6:-79 
88 1:-84 2:-94 3:-98 4:-85 5:-120 6:-79 
88 1:-70 2:-94 3:-87 4:-90 5:-120 6:-80 
88 1:-74 2:-94 3:-92 4:-97 5:-120 6:-88 
88 1:-78 2:-94 3:-91 4:-97 5:-120 6:-88 
88 1:-80 2:-94 3:-91 4:-97 5:-120 6:-85 
88 1:-80 2:-94 3:-92 4:-101 5:-120 6:-83 
88 1:-82 2:-94 3:-95 4:-97 5:-120 6:-83 
88 1:-69 2:-94 3:-87 4:-94 5:-120 6:-96 
88 1:-70 2:-94 3:-92 4:-95 5:-120 6:-82 
88 1:-81 2:-94 3:-86 4:-87 5:-120 6:-84 
88 1:-86 2:-94 3:-87 4:-89 5:-120 6:-85 
88 1:-70 2:-94 3:-87 4:-91 5:-120 6:-83 
88 1:-74 2:-94 3:-98 4:-84 5:-120 6:-79 
88 1:-72 2:-94 3:-93 4:-85 5:-120 6:-84 
88 1:-73 2:-94 3:-94 4:-85 5:-120 6:-82 
88 1:-74 2:-94 3:-98 4:-87 5:-120 6:-83 
89 1:-74 2:-94 3:-88 4:-92 5:-120 6:-72 
89 1:-75 2:-94 3:-88 4:-93 5:-120 6:-78 
89 1:-73 2:-94 3:-76 4:-89 5:-120 6:-73 
89 1:-71 2:-94 3:-91 4:-95 5:-120 6:-76 
89 1:-71 2:-94 3:-94 4:-85 5:-120 6:-72 
89 1:-81 2:-94 3:-93 4:-98 5:-120 6:-79 
89 1:-75 2:-94 3:-98 4:-102 5:-120 6:-85 
89 1:-77 2:-94 3:-98 4:-105 5:-120 6:-84 
89 1:-79 2:-94 3:-93 4:-97 5:-120 6:-91 
89 1:-79 2:-94 3:-92 4:-96 5:-120 6:-90 
89 1:-75 2:-94 3:-91 4:-91 5:-120 6:-87 
89 1:-84 2:-94 3:-96 4:-95 5:-120 6:-81 
89 1:-77 2:-94 3:-89 4:-95 5:-120 6:-81 
89 1:-75 2:-94 3:-91 4:-92 5:-120 6:-76 
89 1:-81 2:-94 3:-90 4:-95 5:-120 6:-77 
89 1:-83 2:-94 3:-93 4:-98 5:-120 6:-74 
89 1:-83 2:-94 3:-94 4:-98 5:-120 6:-73 
89 1:-76 2:-94 3:-94 4:-93 5:-120 6:-80 
89 1:-79 2:-94 3:-94 4:-89 5:-120 6:-78 
90 1:-88 2:-94 3:-88 4:-83 5:-120 6:-72 
90 1:-84 2:-94 3:-89 4:-85 5:-120 6:-72 
90 1:-78 2:-94 3:-89 4:-87 5:-120 6:-71 
90 1:-76 2:-94 3:-90 4:-87 5:-120 6:-72 
90 1:-77 2:-94 3:-87 4:-87 5:-120 6:-72 
90 1:-79 2:-94 3:-87 4:-82 5:-120 6:-74 
90 1:-77 2:-94 3:-90 4:-97 5:-120 6:-85 
90 1:-81 2:-94 3:-92 4:-98 5:-120 6:-81 
90 1:-83 2:-94 3:-93 4:-94 5:-120 6:-77 
90 1:-78 2:-94 3:-92 4:-100 5:-120 6:-84 
90 1:-84 2:-94 3:-89 4:-103 5:-120 6:-75 
90 1:-78 2:-94 3:-86 4:-85 5:-120 6:-71 
90 1:-77 2:-94 3:-95 4:-89 5:-120 6:-74 
90 1:-78 2:-94 3:-86 4:-88 5:-120 6:-71 
90 1:-89 2:-94 3:-92 4:-87 5:-120 6:-73 
90 1:-85 2:-94 3:-90 4:-87 5:-120 6:-73 
90 1:-83 2:-94 3:-85 4:-91 5:-120 6:-70 
90 1:-81 2:-94 3:-86 4:-90 5:-120 6:-70 
90 1:-81 2:-94 3:-92 4:-92 5:-120 6:-68 
91 1:-88 2:-94 3:-91 4:-86 5:-120 6:-75 
91 1:-86 2:-94 3:-92 4:-85 5:-120 6:-72 
91 1:-74 2:-94 3:-90 4:-92 5:-120 6:-71 
91 1:-83 2:-94 3:-86 4:-91 5:-120 6:-84 
91 1:-79 2:-94 3:-80 4:-89 5:-120 6:-69 
91 1:-74 2:-94 3:-83 4:-92 5:-120 6:-68 
